Id,IsDeleted,Name,ParentId,Type,RecordTypeId,Status,StartDate,EndDate,ExpectedRevenue,BudgetedCost,ActualCost,ExpectedResponse,NumberSent,IsActive,CampaignImageId,NumberOfLeads,NumberOfConvertedLeads,NumberOfContacts,NumberOfResponses,NumberOfOpportunities,NumberOfWonOpportunities,AmountAllOpportunities,AmountWonOpportunities,HierarchyNumberOfLeads,HierarchyNumberOfConvertedLeads,HierarchyNumberOfContacts,HierarchyNumberOfResponses,HierarchyNumberOfOpportunities,HierarchyNumberOfWonOpportunities,HierarchyAmountAllOpportunities,HierarchyAmountWonOpportunities,HierarchyNumberSent,HierarchyExpectedRevenue,HierarchyBudgetedCost,HierarchyActualCost,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,CampaignMemberRecordTypeId,GW_Volunteers__Number_of_Volunteers__c,GW_Volunteers__Volunteer_Completed_Hours__c,GW_Volunteers__Volunteer_Jobs__c,GW_Volunteers__Volunteer_Shifts__c,GW_Volunteers__Volunteers_Still_Needed__c,GW_Volunteers__Volunteer_Website_Time_Zone__c,Workshop_Staff_Members__c,Workshop_Type__c,Workshop_Sponsor__c,Program_Location__c,stayclassy__Classy_Campaign_Type__c,stayclassy__Commitment__c,stayclassy__Event_Image_URL__c,stayclassy__Fundraiser_Alias__c,stayclassy__address1__c,stayclassy__address2__c,stayclassy__city__c,stayclassy__country__c,stayclassy__sc_event_id__c,stayclassy__sf_contact_id__c,stayclassy__sf_designation_id__c,stayclassy__state__c,stayclassy__venue_name__c,stayclassy__zip__c,EventbriteSync__EventbriteId__c,Event_Capacity__c,stayclassy__Classy_API_Request__c,stayclassy__Classy_Designation_Id__c,stayclassy__Classy_External_ID__c,stayclassy__Classy_Fundraising_Team__c,stayclassy__Classy_Member_ID__c,stayclassy__Classy_Organization_ID__c,stayclassy__Classy_Parent_Campaign_ID__c,stayclassy__Classy_Parent_Campaign__c,stayclassy__Classy_Team_ID__c,stayclassy__Currency_Code__c,stayclassy__End_Date__c,stayclassy__Normalized_Goal_Amount__c,stayclassy__Start_Date__c,stayclassy__Team_Role__c,stayclassy__Team__c,stayclassy__Timezone_Identifier__c,stayclassy__Allocated_Fund__c,stayclassy__Deferred_Transaction_Amount__c,stayclassy__Raw_Currency_Code__c,stayclassy__Raw_Goal_Amount__c,Date_Email_Sent__c,Number_Quality_Survey_Ratings__c,Quality_Survey_Rating_Total__c,Workshop_Length_In_Days__c,Number_of_Registrants__c,EO_Email_Campaign__c,Recommendation_Rating_Total__c,Number_Recommendation_Ratings__c,Account_Name__c,stayclassy__Classy_Mode_Checked_By_Default__c,stayclassy__Classy_Mode_Enabled__c,stayclassy__Effective_Fixed_FOT_Percent__c,stayclassy__Fixed_FOT_Percent__c
7010z000001D2aMAAS,0,Mass Email - Paramount Pictures Page Program,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,00538000005Vf9LAAS,8/28/2018 22:23,00538000005Vf9LAAS,8/28/2018 22:38,00538000005Vf9LAAS,8/28/2018 22:38,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,8/28/2018 0:00,0,0,,,1,0,0,0013800001E5xZ7AAJ,0,0,,
7010z000001D2nVAAS,0,Target Mass Email - Nucor Steel 8.31.18,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,121,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,00538000005Vf9LAAS,8/31/2018 18:27,00538000005Vf9LAAS,9/4/2018 22:26,00538000005Vf9LAAS,9/4/2018 22:26,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,8/31/2018 0:00,0,0,,,1,0,0,0010z00001SiEnrAAF,0,0,,
7010z000001D2pRAAS,0,Merrick Royball,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/4/2018 0:00,,650,,,0,0,1,000000000000000AAA,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,650,0,0,00538000004gsNsAAI,9/4/2018 13:22,00538000004gsNsAAI,10/6/2018 6:00,00538000004gsNsAAI,10/6/2018 6:00,,,0,0,0,0,0,,,,,,Fundraiser,,,Merrick Royball,,,,,1610772,0030z00002QYc3GAAT,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1610772,,7774799,26892,161244,70138000000zYt4AAE,,USD,,,9/4/2018 1:00,,,,0,0,USD,650,,0,0,,,0,0,0,,0,0,,
7010z000001D2t0AAC,0,Carmen Figueroa,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/4/2018 0:00,,850,,,0,0,1,000000000000000AAA,0,0,8,8,8,8,241.72,241.72,0,0,8,8,8,8,241.72,241.72,0,850,0,0,00538000004gsNsAAI,9/4/2018 17:47,00538000004gsNsAAI,10/6/2018 6:00,00538000004gsNsAAI,10/22/2018 15:48,,,0,0,0,0,0,,,,,,Fundraiser,,,Carmen Figueroa,,,,,1611444,0030z00002QYczoAAD,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1611444,,7776800,26892,161244,70138000000zYt4AAE,,USD,,,9/4/2018 5:00,,,,0,0,USD,850,,0,0,,,0,0,0,,0,0,,
7010z000001D2uOAAS,0,Mass Email - Sage Workshop for Oct and Nov,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,2899,1,000000000000000AAA,0,0,3034,0,0,0,0,0,0,0,3034,0,0,0,0,0,2899,0,0,0,00538000005Vf9LAAS,9/4/2018 22:28,00538000005Vf9LAAS,9/5/2018 0:59,00538000005Vf9LAAS,1/11/2019 19:07,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/4/2018 0:00,0,0,,,1,0,0,00138000018yTkAAAU,0,0,,
7010z000001D2unAAC,0,Mass Email - Keurig Building Maintenance 9.5.18,000000000000000AAA,Email,012380000009wCN,,,,,,,0,0,0,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00538000005Vf9LAAS,9/5/2018 5:07,00538000005Vf9LAAS,9/5/2018 6:27,00538000005Vf9LAAS,9/5/2018 6:27,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/5/2018 0:00,0,0,,,0,0,0,0010z00001ShtxlAAB,0,0,,
7010z000001D2usAAC,0,Mass Email - Keurig Building/Maintenance Tech 9.5.18,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,150,1,000000000000000AAA,0,0,151,0,0,0,0,0,0,0,151,0,0,0,0,0,150,0,0,0,00538000005Vf9LAAS,9/5/2018 5:18,00538000005Vf9LAAS,9/6/2018 21:17,00538000005Vf9LAAS,9/6/2018 21:17,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/5/2018 0:00,0,0,,,1,0,0,0010z00001ShtxlAAB,0,0,,
7010z000001D2wPAAS,0,Virtual Career Fair August 2018,000000000000000AAA,Other,01238000000EB4O,Completed,8/23/2018 0:00,8/23/2018 0:00,,,,0,0,1,000000000000000AAA,0,0,271,271,0,0,0,0,0,0,271,271,0,0,0,0,0,0,0,0,00538000004gsNsAAI,9/5/2018 16:46,00538000004gsNsAAI,9/6/2018 12:32,00538000004gsNsAAI,1/11/2019 19:45,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D2xcAAC,0,Reeves Hollar,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/6/2018 0:00,,650,,,0,0,1,000000000000000AAA,0,0,2,2,2,2,258,258,0,0,2,2,2,2,258,258,0,650,0,0,00538000004gsNsAAI,9/6/2018 1:10,00538000004gsNsAAI,10/7/2018 6:01,00538000004gsNsAAI,10/7/2018 6:01,,,0,0,0,0,0,,,,,,Fundraiser,,,Reeves Hollar,,,,,1615617,0030z00002QYhILAA1,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1615617,,7787639,26892,161244,70138000000zYt4AAE,,USD,,,9/6/2018 1:00,,,,0,0,USD,650,,0,0,,,0,0,0,,0,0,,
7010z000001D31AAAS,0,SWK,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,00538000004sm3bAAA,9/6/2018 17:13,00538000004sm3bAAA,9/6/2018 17:22,00538000004sm3bAAA,9/6/2018 17:22,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/6/2018 0:00,0,0,,,0,0,0,0013800001LyTZMAA3,0,0,,
7010z000001D31oAAC,0,Mass Email - Wells Fargo Business Initiatives Consultant 1,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,904,1,000000000000000AAA,0,0,921,0,0,0,0,0,0,0,921,0,0,0,0,0,904,0,0,0,00538000005Vf9LAAS,9/6/2018 20:55,00538000005Vf9LAAS,9/6/2018 21:16,00538000005Vf9LAAS,1/11/2019 19:42,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/6/2018 0:00,0,0,,,1,0,0,0015000000sU7IQAA0,0,0,,
7010z000001D323AAC,0,Kyra Gray,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/6/2018 0:00,,650,,,0,0,1,000000000000000AAA,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,650,0,0,00538000004gsNsAAI,9/6/2018 22:35,00538000004gsNsAAI,10/7/2018 6:01,00538000004gsNsAAI,10/7/2018 6:01,,,0,0,0,0,0,,,,,,Fundraiser,,,Kyra Gray,,,,,1618321,0030z00002QYkK9AAL,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1618321,,7795941,26892,161244,70138000000zYt4AAE,,USD,,,9/6/2018 10:00,,,,0,0,USD,650,,0,0,,,0,0,0,,0,0,,
7010z000001D357AAC,0,Wendy DeCesare,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/7/2018 0:00,10/28/2018 0:00,650,,,0,0,1,000000000000000AAA,0,0,13,13,12,11,588.24,485.04,0,0,13,13,12,11,588.24,485.04,0,650,0,0,00538000004gsNsAAI,9/7/2018 18:01,00538000004gsNsAAI,10/15/2018 10:15,00538000004gsNsAAI,12/10/2018 19:18,,,0,0,0,0,0,,,,,,Fundraiser,,,Wendy DeCesare,,,,,1620248,0030z00002QYmSGAA1,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1620248,,4154288,26892,161244,70138000000zYt4AAE,,USD,,,9/7/2018 6:00,,,,0,0,USD,650,,0,0,,,0,0,0,,0,0,,
7010z000001D36KAAS,0,CAF America,000000000000000AAA,,01250000000Lunn,In Progress,9/9/2018 0:00,,,,,0,0,1,000000000000000AAA,0,0,0,0,2,2,11.81,11.81,0,0,0,0,2,2,11.81,11.81,0,,,,00538000004yOepAAE,9/10/2018 12:40,00538000004yOepAAE,9/10/2018 12:40,00538000004yOepAAE,9/10/2018 12:42,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D3F3AAK,0,End of Year 2018 - Honor Roll,000000000000000AAA,Donation Page,012380000009wCR,Deleted,9/11/2018 0:00,9/13/2028 0:00,5000,,,0,0,0,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,00538000004gsNsAAI,9/11/2018 15:50,00538000004gsNsAAI,10/13/2018 6:00,00538000004gsNsAAI,10/13/2018 6:00,,,0,0,0,0,0,,,,,,Campaign,,,,,,,US,201691,,a2438000001ajaKAAQ,,,,,,,31222,Campaign-201691,,,26892,,,,USD,,,9/11/2018 0:00,,,America/New_York,0,0,USD,5000,,0,0,,,0,0,0,,0,1,3.2,3.2
7010z000001D3HEAA0,0,Texas Serves Networking Event,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,,,,00538000004sm3lAAA,9/11/2018 19:40,00538000004sm3lAAA,9/11/2018 19:40,00538000004sm3lAAA,9/11/2018 19:40,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/11/2018 0:00,0,0,,,0,0,0,,0,0,,
7010z000001D3JjAAK,0,Applebee's,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,66,0,0,0,0,0,0,0,66,0,0,0,0,0,0,,,,00538000004sm3bAAA,9/12/2018 17:20,00538000004sm3bAAA,9/12/2018 17:20,00538000004sm3bAAA,9/12/2018 17:48,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/12/2018 0:00,0,0,,,0,0,0,0015000000n5vONAAY,0,0,,
7010z000001D3JtAAK,0,SEPT Multiple Openings - Metro DC,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,180,0,0,0,0,0,0,0,180,0,0,0,0,0,0,,,,00538000005VclvAAC,9/12/2018 17:38,00538000005VclvAAC,9/12/2018 17:38,00538000005VclvAAC,9/12/2018 17:39,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/12/2018 0:00,0,0,,,1,0,0,0013800001Kld5tAAB,0,0,,
7010z000001D3KXAA0,0,Ben Meads,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/12/2018 0:00,,650,,,0,0,1,000000000000000AAA,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,650,0,0,00538000004gsNsAAI,9/12/2018 20:01,00538000004gsNsAAI,10/13/2018 6:00,00538000004gsNsAAI,10/13/2018 6:00,,,0,0,0,0,0,,,,,,Fundraiser,,,Ben Meads,,,,,1633439,0030z00002QZ1ckAAD,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1633439,,7836135,26892,161244,70138000000zYt4AAE,,USD,,,9/12/2018 8:00,,,,0,0,USD,650,,0,0,,,0,0,0,,0,0,,
7010z000001D3N2AAK,0,Robert Flores,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,9/13/2018 0:00,,650,,,0,0,1,000000000000000AAA,0,0,7,7,7,7,350.88,350.88,0,0,7,7,7,7,350.88,350.88,0,650,0,0,00538000004gsNsAAI,9/13/2018 15:37,00538000004gsNsAAI,10/14/2018 6:01,00538000004gsNsAAI,10/30/2018 17:22,,,0,0,0,0,0,,,,,,Fundraiser,,,Robert Flores,,,,,1635514,0030z00002RmfLhAAJ,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1635514,,7841821,26892,161244,70138000000zYt4AAE,,USD,,,9/13/2018 3:00,,,,0,0,USD,650,,0,0,,,0,0,0,,0,0,,
7010z000001D3RxAAK,0,NG CA,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,137,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,00538000004sm3bAAA,9/17/2018 13:12,00538000004sm3bAAA,9/17/2018 13:15,00538000004sm3bAAA,9/17/2018 13:15,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/17/2018 0:00,0,0,,,0,0,0,0013800001Kld5tAAB,0,0,,
7010z000001D3YlAAK,0,Alumni - Veteran's Day Challenge,000000000000000AAA,donation,012380000009wCR,Active,9/26/2017 0:00,,5000,,,0,0,1,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,00538000004gsNsAAI,9/18/2018 14:14,00538000004gsNsAAI,11/2/2018 6:01,00538000004gsNsAAI,11/2/2018 6:01,,,0,0,0,0,0,,,,,,Campaign,,,,,,,US,202725,,a2438000001ajaKAAQ,,,,,,,31222,Campaign-202725,,,26892,,,,USD,,,9/26/2017 0:00,,,America/New_York,0,0,USD,5000,,0,0,,,0,0,0,,1,1,3.2,3.2
7010z000001D3m9AAC,0,Webinar: Higher Education: Is the Degree Worth It?,000000000000000AAA,Career/Professional Development,012380000001v2e,Completed,9/20/2018 0:00,9/20/2018 0:00,,,,0,0,0,000000000000000AAA,0,0,47,47,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,005380000062eOzAAI,9/20/2018 18:43,005380000062eOzAAI,9/21/2018 15:57,005380000062eOzAAI,1/11/2019 18:42,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,27,121,,,0,126,27,,0,0,,
7010z000001D3nbAAC,0,Northrop Grumman CO 09/18,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,,,,00538000005VclvAAC,9/21/2018 14:34,00538000005VclvAAC,9/21/2018 14:34,00538000005VclvAAC,9/21/2018 14:36,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/21/2018 0:00,0,0,,,1,0,0,0013800001Kld5tAAB,0,0,,
7010z000001D3ngAAC,0,Boise Federal Sector Employment Workshop M43 Sept 2018,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,9/19/2018 0:00,9/19/2018 0:00,,,,0,0,1,000000000000000AAA,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,005380000063MhhAAE,9/21/2018 15:01,005380000063MhhAAE,9/24/2018 16:07,005380000063MhhAAE,9/26/2018 12:08,,,0,0,0,0,0,,Shiela Warner,Veteran Employment Workshop,Mission 43,"Boise, ID",,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,19,0,0,0,,0,0,,
7010z000001D40LAAS,0,SOSi IT AZ 2,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,00538000004sm3bAAA,9/26/2018 13:21,00538000004sm3bAAA,9/26/2018 13:27,00538000004sm3bAAA,9/26/2018 13:27,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/26/2018 0:00,0,0,,,0,0,0,0013800001E416pAAB,0,0,,
7010z000001D4AEAA0,0,Outreach Event - Vets in Entertainment + Live Nation Job,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,121,1,000000000000000AAA,0,0,125,0,0,0,0,0,0,0,125,0,0,0,0,0,121,0,0,0,00538000005Vf9LAAS,9/27/2018 17:06,00538000005Vf9LAAS,9/27/2018 18:46,00538000005Vf9LAAS,9/27/2018 18:46,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/27/2018 0:00,0,0,,,1,0,0,0013800001NFEYJAA5,0,0,,
7010z000001D4CUAA0,0,Incomplete MyTrak Accounts 9/28,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,197,0,0,0,0,0,0,0,197,0,0,0,0,0,0,,,,00538000005Ey04AAC,9/28/2018 13:21,00538000005Ey04AAC,9/28/2018 13:21,00538000005Ey04AAC,10/8/2018 18:39,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9/28/2018 0:00,0,0,,,0,0,0,,0,0,,
7010z000001D4D3AAK,0,MailChimp Campaign: September 2018 Volunteer Newsletter,000000000000000AAA,Email,01250000000Lunn,Completed,9/28/2018 0:00,,,,0,0,885,1,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,00538000004gsNsAAI,9/28/2018 18:44,00538000004gsNsAAI,9/30/2018 18:44,00538000004gsNsAAI,9/30/2018 18:44,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,0,0,0,,0,0,,
7010z000001D4DDAA0,0,Target Mass Email - SVAcademy 09/28/18,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,1175,1,000000000000000AAA,0,0,1252,0,0,0,0,0,0,0,1252,0,0,0,0,0,1175,0,0,0,00538000005Vf9LAAS,9/28/2018 20:26,00538000005Vf9LAAS,10/1/2018 22:22,00538000005Vf9LAAS,1/11/2019 20:32,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/1/2018 0:00,0,0,,,1,0,0,0013800001NluYyAAJ,0,0,,
7010z000001D4EVAA0,0,2018 Pasta Dinner Registration,000000000000000AAA,donation,012380000009wCR,Active,10/1/2018 0:00,10/12/2018 0:00,100,,,0,0,1,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,00538000004gsNsAAI,10/1/2018 17:21,00538000004gsNsAAI,11/2/2018 6:01,00538000004gsNsAAI,11/2/2018 6:01,,,0,0,0,0,0,,,,,,Campaign,,,,,,,,204778,,a2438000001ajaKAAQ,,,,,,,31222,Campaign-204778,,,26892,,,,USD,10/12/2018 0:00,,10/1/2018 0:00,,,US/Eastern,0,0,USD,100,,0,0,,,0,0,0,,0,0,3.2,3.2
7010z000001D4GlAAK,0,Mass Email - NPower - New Jersey,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,00538000005Vf9LAAS,10/1/2018 21:11,00538000005Vf9LAAS,10/22/2018 19:16,00538000005Vf9LAAS,10/22/2018 19:16,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,1,0,0,0013800001FTTVCAA5,0,0,,
7010z000001D4LRAA0,0,Target Mass Email - Pease Construction Q/A Mngr 10.21.18,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,94,1,000000000000000AAA,0,0,99,0,0,0,0,0,0,0,99,0,0,0,0,0,94,0,0,0,00538000005Vf9LAAS,10/2/2018 17:29,00538000005Vf9LAAS,10/2/2018 18:33,00538000005Vf9LAAS,10/2/2018 18:33,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,1,0,0,0010z00001SikG1AAJ,0,0,,
7010z000001D4O1AAK,0,"Target Mass Email - Metlife Omaha, NE 10022018",000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,219,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,00538000005Vf9LAAS,10/2/2018 21:10,00538000005Vf9LAAS,10/12/2018 17:13,00538000005Vf9LAAS,12/7/2018 17:54,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/12/2018 0:00,0,0,,,1,0,0,0013800001Jvw2kAAB,0,0,,
7010z000001D4POAA0,0,October 2018 Northrop Grumman,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,223,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,00538000005VclvAAC,10/3/2018 13:54,00538000005VclvAAC,12/10/2018 17:19,00538000005Ey04AAC,12/10/2018 17:19,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/3/2018 0:00,0,0,,,0,0,0,0013800001Kld5tAAB,0,0,,
7010z000001D4PiAAK,0,October 2018 Northrop Grumman - 2,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,235,0,0,0,0,0,0,0,235,0,0,0,0,0,0,,,,00538000005VclvAAC,10/3/2018 14:01,00538000005VclvAAC,10/3/2018 14:01,00538000005VclvAAC,11/26/2018 20:46,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/3/2018 0:00,0,0,,,1,0,0,0013800001Kld5tAAB,0,0,,
7010z000001D4PnAAK,0,O2O Email Campaign - Cleveland Clinic Facilities,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,525,0,0,0,0,0,0,0,525,0,0,0,0,0,0,,,,00538000005SSqBAAW,10/3/2018 14:07,00538000005SSqBAAW,10/3/2018 14:07,00538000005SSqBAAW,1/11/2019 19:07,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/3/2018 0:00,0,0,,,0,0,0,0013800001NEpMkAAL,0,0,,
7010z000001D4YLAA0,0,Veterans Day Challenge - Alumni,000000000000000AAA,Registration With Fundraising,012380000009wCR,Active,11/10/2018 0:00,11/11/2018 0:00,5000,,,0,0,1,000000000000000AAA,0,0,39,39,44,44,76.6,76.6,0,0,103,103,65,65,658.6,658.6,0,12310,0,0,00538000004gsNsAAI,10/4/2018 18:06,00538000004gsNsAAI,11/15/2018 7:01,00538000004gsNsAAI,11/15/2018 7:01,,,0,0,0,0,0,,,,,,Campaign,,,,7345 Cumming Highway,,Canton,US,205401,,a2438000001ajaKAAQ,GA,Veterans Day Challenge,30115,,,,31222,Campaign-205401,,,26892,,,,USD,11/11/2018 0:00,,11/10/2018 0:00,,,America/New_York,0,0,USD,5000,,0,0,,,0,0,0,,0,1,3.2,
7010z000001D4b5AAC,0,Incomplete MyTrak Accounts 10/5,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,589,0,0,0,0,0,0,0,589,0,0,0,0,0,0,,,,00538000005Ey04AAC,10/5/2018 12:45,00538000005Ey04AAC,10/5/2018 12:45,00538000005Ey04AAC,10/8/2018 18:51,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/5/2018 0:00,0,0,,,0,0,0,,0,0,,
7010z000001D4dzAAC,0,Target Mass Email - Aetna KS + MO 10.5.18,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,1864,0,0,0,0,0,0,0,1864,0,0,0,0,0,0,0,0,0,00538000005Vf9LAAS,10/5/2018 16:52,00538000005Vf9LAAS,10/12/2018 17:13,00538000005Vf9LAAS,12/7/2018 20:02,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,10/5/2018 0:00,0,0,,,1,0,0,0013800001HGmw2AAD,0,0,,
7010z000001D4xyAAC,0,Matthew Kohler,7010z000001D4YLAA0,Fundraiser,012380000009wCR,Active,10/10/2018 0:00,,100,,,0,0,1,000000000000000AAA,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,00538000004gsNsAAI,10/10/2018 16:47,00538000004gsNsAAI,11/11/2018 7:01,00538000004gsNsAAI,11/11/2018 7:01,,,0,0,0,0,0,,,,,,Fundraiser,,,Matthew Kohler,,,,,1709772,0030z00002SK4FtAAL,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1709772,,6989105,26892,205401,7010z000001D4YLAA0,,USD,,,10/10/2018 4:00,,,,0,0,USD,100,,0,0,,,0,0,0,,0,0,,
